date,open,high,low,close,volume
2024-10-22 00:00:00+05:30,1500.0,1970.0,1500.0,1845.0,26752026
2024-10-23 00:00:00+05:30,1815.2,1928.9,1810.0,1899.0,7684303
2024-10-24 00:00:00+05:30,1927.95,1933.85,1853.45,1871.95,3244009
2024-10-25 00:00:00+05:30,1871.0,1884.25,1783.0,1844.0,3213143
2024-10-28 00:00:00+05:30,1843.75,1848.65,1795.0,1810.0,1335230
2024-10-29 00:00:00+05:30,1807.95,1807.95,1752.0,1772.0,2435775
2024-10-30 00:00:00+05:30,1769.95,1843.1,1760.65,1820.0,1509372
2024-10-31 00:00:00+05:30,1823.0,1842.95,1815.15,1823.8,518578
2024-11-01 00:00:00+05:30,1825.0,1848.0,1825.0,1832.15,154035
2024-11-04 00:00:00+05:30,1832.25,1841.0,1796.1,1816.0,921325
2024-11-05 00:00:00+05:30,1802.35,1840.0,1800.0,1829.0,886982
2024-11-06 00:00:00+05:30,1826.0,1868.4,1823.1,1855.0,900599
2024-11-07 00:00:00+05:30,1841.65,1849.9,1826.0,1832.1,646510
2024-11-08 00:00:00+05:30,1830.2,1847.6,1809.6,1840.4,575067
2024-11-11 00:00:00+05:30,1830.0,1865.0,1820.0,1822.7,444053
2024-11-12 00:00:00+05:30,1826.2,1842.25,1772.2,1820.0,1067039
2024-11-13 00:00:00+05:30,1787.0,1795.0,1714.0,1745.0,1479851
2024-11-14 00:00:00+05:30,1749.95,1779.0,1716.1,1768.0,578804
2024-11-18 00:00:00+05:30,1751.9,1759.0,1688.5,1728.1,1593445
2024-11-19 00:00:00+05:30,1733.0,1849.0,1729.0,1825.0,1821996
2024-11-22 00:00:00+05:30,1825.55,1838.0,1811.25,1831.0,433031
2024-11-25 00:00:00+05:30,1835.05,1860.0,1832.05,1854.9,788128
2024-11-26 00:00:00+05:30,1854.9,1911.0,1853.35,1882.45,823500
2024-11-27 00:00:00+05:30,1905.3,1926.6,1895.0,1907.0,876593
2024-11-28 00:00:00+05:30,1890.0,1917.8,1874.15,1904.9,686064
2024-11-29 00:00:00+05:30,1905.2,1939.0,1897.05,1910.05,1299174
2024-12-02 00:00:00+05:30,1875.0,1915.45,1870.25,1881.0,468712
2024-12-03 00:00:00+05:30,1885.0,1889.85,1825.5,1849.0,959692
2024-12-04 00:00:00+05:30,1840.25,1877.0,1840.25,1873.0,636469
2024-12-05 00:00:00+05:30,1875.9,1898.9,1866.3,1876.0,503303
2024-12-06 00:00:00+05:30,1876.0,1880.0,1853.6,1857.0,610634
2024-12-09 00:00:00+05:30,1858.5,1871.0,1824.0,1827.9,400519
2024-12-10 00:00:00+05:30,1829.95,1842.95,1820.0,1831.6,365208
2024-12-11 00:00:00+05:30,1840.0,1840.0,1819.0,1825.0,326251
2024-12-12 00:00:00+05:30,1769.05,1861.0,1768.65,1799.0,1029139
2024-12-13 00:00:00+05:30,1800.0,1808.7,1760.0,1772.0,567453
2024-12-16 00:00:00+05:30,1772.0,1824.1,1766.25,1823.25,542759
2024-12-17 00:00:00+05:30,1817.4,1831.0,1802.05,1820.0,311205
2024-12-18 00:00:00+05:30,1820.5,1822.95,1790.0,1795.0,323600
2024-12-19 00:00:00+05:30,1785.15,1792.0,1766.0,1785.0,428052
2024-12-20 00:00:00+05:30,1793.25,1807.95,1758.0,1772.05,529708
2024-12-23 00:00:00+05:30,1779.55,1786.0,1738.0,1755.0,332038
2024-12-24 00:00:00+05:30,1762.1,1770.0,1749.35,1766.0,190058
2024-12-26 00:00:00+05:30,1765.2,1786.95,1750.0,1776.2,255946
2024-12-27 00:00:00+05:30,1777.8,1805.3,1776.0,1794.0,222233
2024-12-30 00:00:00+05:30,1781.4,1804.85,1776.0,1797.0,210731
2024-12-31 00:00:00+05:30,1794.95,1820.0,1786.55,1806.0,230015
2025-01-01 00:00:00+05:30,1800.0,1805.0,1791.0,1798.0,129790
2025-01-02 00:00:00+05:30,1791.3,1854.0,1791.3,1816.1,623043
2025-01-03 00:00:00+05:30,1821.95,1834.4,1812.05,1828.0,244946
2025-01-06 00:00:00+05:30,1811.0,1849.0,1797.6,1801.0,393443
2025-01-07 00:00:00+05:30,1803.05,1848.9,1803.05,1827.0,922690
2025-01-08 00:00:00+05:30,1820.0,1826.55,1800.05,1805.0,288228
